id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,hrID,hdbID,verified,name
8448197,https://assets.nhle.com/mugs/nhl/19271928/TOR/8448197.png,Joe,Primeau,10,C,L,71,153,180,69,1906-01-29,Lindsay,CAN,Ontario,"","",false,Joe Primeau
8445854,https://assets.nhle.com/mugs/nhl/19271928/TOR/8445854.png,Hap,Day,4,D,L,71,175,180,79,1901-06-14,Owen Sound,CAN,Ontario,"","",false,Hap Day
8445962,https://assets.nhle.com/mugs/nhl/19271928/TOR/8445962.png,Art,Duncan,3,D,R,73,190,185,86,1891-07-04,Sault Ste. Marie,CAN,Ontario,"","",false,Art Duncan
8446616,https://assets.nhle.com/mugs/nhl/19271928/TOR/8446616.png,Ed,Gorman,2,D,L,72,180,183,82,1892-09-25,Buckingham,CAN,Quebec,"","",false,Ed Gorman
8448244,https://assets.nhle.com/mugs/nhl/19271928/TOR/8448244.png,Beattie,Ramsay,2,D,L,67,143,170,65,1895-12-12,Lumsden,CAN,Saskatchewan,"","",false,Beattie Ramsay
8449060,https://assets.nhle.com/mugs/nhl/19271928/TOR/8449060.png,Art,Smith,9,D,L,70,200,178,91,1906-11-29,Toronto,CAN,Ontario,"","",false,Art Smith
8450000,https://assets.nhle.com/mugs/nhl/19271928/TOR/8450000.png,Joe,Ironstone,1,G,R,66,180,168,82,1898-06-28,Sudbury,CAN,Ontario,"","",false,Joe Ironstone
8445093,https://assets.nhle.com/mugs/nhl/19281929/TOR/8445093.png,Andy,Blair,15,C,L,73,180,185,82,1908-02-27,Winnipeg,CAN,Manitoba,"","",false,Andy Blair
8445648,https://assets.nhle.com/mugs/nhl/19281929/TOR/8445648.png,Baldy,Cotton,8,L,L,70,155,178,70,1902-11-05,Nanticoke,CAN,Ontario,"","",false,Baldy Cotton
8446914,https://assets.nhle.com/mugs/nhl/19281929/TOR/8446914.png,George,Horne,8,R,R,66,165,168,75,1904-06-27,Sudbury,CAN,Ontario,"","",false,George Horne
8444964,https://assets.nhle.com/mugs/nhl/19281929/TOR/8444964.png,Jack,Arbour,15,D,L,68,172,173,78,1899-03-07,Waubaushene,CAN,Ontario,"","",false,Jack Arbour
8446915,https://assets.nhle.com/mugs/nhl/19281929/TOR/8446915.png,Red,Horner,2,D,R,72,190,183,86,1909-05-28,Lynden,CAN,Ontario,"","",false,Red Horner
8445234,https://assets.nhle.com/mugs/nhl/19291930/TOR/8445234.png,Gord,Brydson,14,C,R,67,150,170,68,1907-01-03,Toronto,CAN,Ontario,"","",false,Gord Brydson
8445512,https://assets.nhle.com/mugs/nhl/19291930/TOR/8445512.png,Charlie,Conacher,9,R,R,73,195,185,88,1909-12-20,Toronto,CAN,Ontario,"","",false,Charlie Conacher
8447652,https://assets.nhle.com/mugs/nhl/19291930/TOR/8447652.png,Cliff,McBride,12,R,R,70,180,178,82,1909-01-10,Toronto,CAN,Ontario,"","",false,Cliff McBride
8448011,https://assets.nhle.com/mugs/nhl/19291930/TOR/8448011.png,Frank,Nighbor,6,C,R,69,160,175,73,1893-01-26,Pembroke,CAN,Ontario,"","",false,Frank Nighbor
8445972,https://assets.nhle.com/mugs/nhl/19301931/TOR/8445972.png,Babe,Dye,4,R,R,68,150,173,68,1898-05-13,Hamilton,CAN,Ontario,"","",false,Babe Dye
8446674,https://assets.nhle.com/mugs/nhl/19301931/TOR/8446674.png,Herb,Hamel,15,R,R,71,155,180,70,1904-06-08,New Hamburg,CAN,Ontario,"","",false,Herb Hamel
8446931,https://assets.nhle.com/mugs/nhl/19301931/TOR/8446931.png,Rolly,Huard,9,C,L,70,170,178,77,1902-09-06,Ottawa,CAN,Ontario,"","",false,Rolly Huard
8445471,https://assets.nhle.com/mugs/nhl/19301931/TOR/8445471.png,King,Clancy,7,D,L,67,155,170,70,1903-02-25,Ottawa,CAN,Ontario,"","",false,King Clancy
8446298,https://assets.nhle.com/mugs/nhl/19311932/TOR/8446298.png,Frank,Finnigan,8,R,R,69,165,175,75,1903-07-09,Shawville,CAN,Quebec,"","",false,Frank Finnigan
8446924,https://assets.nhle.com/mugs/nhl/19311932/TOR/8446924.png,Syd,Howe,8,C,L,69,165,175,75,1911-09-28,Ottawa,CAN,Ontario,"","",false,Syd Howe
8447870,https://assets.nhle.com/mugs/nhl/19311932/TOR/8447870.png,Earl,Miller,9,L,L,71,180,180,82,1905-09-12,Lumsden,CAN,Saskatchewan,"","",false,Earl Miller
8448357,https://assets.nhle.com/mugs/nhl/19311932/TOR/8448357.png,Fred,Robertson,14,D,L,70,198,178,90,1911-10-22,Carlisle,GBR,"","",false,"",Fred Robertson
8444863,https://assets.nhle.com/mugs/nhl/19321933/TOR/8444863.png,Stew,Adams,16,L,L,70,165,178,75,1904-10-16,Calgary,CAN,Alberta,"","",false,Stew Adams
8445940,https://assets.nhle.com/mugs/nhl/19321933/TOR/8445940.png,Ken,Doraty,14,R,R,67,133,170,60,1906-06-23,Stittsville,CAN,Ontario,"","",false,Ken Doraty
8445947,https://assets.nhle.com/mugs/nhl/19321933/TOR/8445947.png,Dave,Downie,17,C,R,68,168,173,76,1909-03-11,Burk's Falls,CAN,Ontario,"","",false,Dave Downie
8447181,https://assets.nhle.com/mugs/nhl/19331934/TOR/8447181.png,Hec,Kilrea,10,L,L,68,175,173,79,1907-06-11,Blackburn,CAN,Ontario,"","",false,Hec Kilrea
8445846,https://assets.nhle.com/mugs/nhl/19341935/TOR/8445846.png,Bob,Davidson,4,L,L,71,185,180,84,1912-02-10,Toronto,CAN,Ontario,"","",false,Bob Davidson
8447150,https://assets.nhle.com/mugs/nhl/19341935/TOR/8447150.png,Pep,Kelly,16,R,R,67,152,170,69,1914-01-17,North Bay,CAN,Ontario,"","",false,Pep Kelly
8447850,https://assets.nhle.com/mugs/nhl/19341935/TOR/8447850.png,Nick,Metz,15,L,L,71,160,180,73,1914-02-16,Wilcox,CAN,Saskatchewan,"","",false,Nick Metz
8445097,https://assets.nhle.com/mugs/nhl/19351936/TOR/8445097.png,Mickey,Blake,20,L,L,70,186,178,84,1912-10-31,Barriefield,CAN,Ontario,"","",false,Mickey Blake
8447601,https://assets.nhle.com/mugs/nhl/19351936/TOR/8447601.png,Norm,Mann,21,R,R,70,155,178,70,1914-03-03,Bradford,GBR,"","",false,"",Norm Mann
8447615,https://assets.nhle.com/mugs/nhl/19351936/TOR/8447615.png,Jack,Markle,21,R,R,69,155,175,70,1907-05-15,Thessalon,CAN,Ontario,"","",false,Jack Markle
8446689,https://assets.nhle.com/mugs/nhl/19351936/TOR/8446689.png,Reg,Hamilton,4,D,L,71,180,180,82,1914-04-29,Toronto,CAN,Ontario,"","",false,Reg Hamilton
8444954,https://assets.nhle.com/mugs/nhl/19361937/TOR/8444954.png,Syl,Apps,10,C,L,72,185,183,84,1915-01-18,Paris,CAN,Ontario,"","",false,Syl Apps
8447050,https://assets.nhle.com/mugs/nhl/19361937/TOR/8447050.png,James,Jarvis,5,L,L,66,165,168,75,1907-12-07,Fort William,CAN,Ontario,"","",false,James Jarvis
8447163,https://assets.nhle.com/mugs/nhl/19361937/TOR/8447163.png,Bill,Kendall,10,R,R,68,168,173,76,1910-04-01,Winnipeg,CAN,Manitoba,"","",false,Bill Kendall
8448088,https://assets.nhle.com/mugs/nhl/19361937/TOR/8448088.png,George,Parsons,16,L,L,71,174,180,79,1914-06-28,Toronto,CAN,Ontario,"","",false,George Parsons
8446460,https://assets.nhle.com/mugs/nhl/19361937/TOR/8446460.png,Jimmy,Fowler,3,D,L,71,168,180,76,1915-04-06,Toronto,CAN,Ontario,"","",false,Jimmy Fowler
8446923,https://assets.nhle.com/mugs/nhl/19361937/TOR/8446923.png,Jack,Howard,17,D,L,72,190,183,86,1911-10-15,London,CAN,Ontario,"","",false,Jack Howard
8449837,https://assets.nhle.com/mugs/nhl/19361937/TOR/8449837.png,Turk,Broda,1,G,L,69,180,175,82,1914-05-15,Brandon,CAN,Manitoba,"","",false,Turk Broda
8444972,https://assets.nhle.com/mugs/nhl/19371938/TOR/8444972.png,Murray,Armstrong,3,C,L,70,170,178,77,1916-01-01,Manor,CAN,Saskatchewan,"","",false,Murray Armstrong
8445579,https://assets.nhle.com/mugs/nhl/19371938/TOR/8445579.png,Chuck,Corrigan,19,R,R,74,192,188,87,1916-05-22,Moosomin,CAN,Saskatchewan,"","",false,Chuck Corrigan
8447133,https://assets.nhle.com/mugs/nhl/19371938/TOR/8447133.png,Bingo,Kampman,7,D,R,70,187,178,85,1914-03-12,Berlin,CAN,Ontario,"","",false,Bingo Kampman
8447320,https://assets.nhle.com/mugs/nhl/19381939/TOR/8447320.png,Pete,Langelle,8,C,L,71,170,180,77,1917-11-04,Winnipeg,CAN,Manitoba,"","",false,Pete Langelle
8447614,https://assets.nhle.com/mugs/nhl/19381939/TOR/8447614.png,Gus,Marker,9,R,R,69,162,175,73,1907-08-01,Wetaskiwin,CAN,Alberta,"","",false,Gus Marker
8447849,https://assets.nhle.com/mugs/nhl/19381939/TOR/8447849.png,Don,Metz,18,R,R,70,165,178,75,1916-01-10,Wilcox,CAN,Saskatchewan,"","",false,Don Metz
8448440,https://assets.nhle.com/mugs/nhl/19381939/TOR/8448440.png,Doc,Romnes,12,L,L,71,156,180,71,1909-01-01,White Bear Lake,USA,Minnesota,"","",false,Doc Romnes
8445439,https://assets.nhle.com/mugs/nhl/19391940/TOR/8445439.png,Lex,Chisholm,22,C,R,71,175,180,79,1915-04-01,Galt,CAN,Ontario,"","",false,Lex Chisholm
8448946,https://assets.nhle.com/mugs/nhl/19391940/TOR/8448946.png,Sweeney,Schriner,11,L,L,72,185,183,84,1911-11-30,Saratov,RUS,"","",false,"",Sweeney Schriner
8450118,https://assets.nhle.com/mugs/nhl/19391940/TOR/8450118.png,Phil,Stein,1,G,L,71,180,1913-09-13,Toronto,CAN,Ontario,"","",false,Phil Stein
8447724,https://assets.nhle.com/mugs/nhl/19411942/TOR/8447724.png,John,McCreedy,14,R,R,69,160,175,73,1911-03-23,Winnipeg,CAN,Manitoba,"","",false,John McCreedy
8445902,https://assets.nhle.com/mugs/nhl/19411942/TOR/8445902.png,Ernie,Dickens,3,D,L,72,175,183,79,1921-06-25,Winnipeg,CAN,Manitoba,"","",false,Ernie Dickens
8446603,https://assets.nhle.com/mugs/nhl/19411942/TOR/8446603.png,Bob,Goldham,2,D,L,74,195,188,88,1922-05-12,Georgetown,CAN,Ontario,"","",false,Bob Goldham
8445124,https://assets.nhle.com/mugs/nhl/19421943/TOR/8445124.png,George,Boothman,16,C,R,74,175,188,79,1916-09-25,Calgary,CAN,Alberta,"","",false,George Boothman
8446409,https://assets.nhle.com/mugs/nhl/19421943/TOR/8446409.png,Jack,Forsey,17,R,R,71,170,180,77,1914-11-07,Swift Current,CAN,Saskatchewan,"","",false,Jack Forsey
8446688,https://assets.nhle.com/mugs/nhl/19421943/TOR/8446688.png,Jack,Hamilton,15,C,L,67,170,170,77,1925-06-02,Trenton,CAN,Ontario,"","",false,Jack Hamilton
8447017,https://assets.nhle.com/mugs/nhl/19421943/TOR/8447017.png,Johnny,Ingoldsby,11,R,R,74,210,188,95,1924-06-21,Toronto,CAN,Ontario,"","",false,Johnny Ingoldsby
8447166,https://assets.nhle.com/mugs/nhl/19421943/TOR/8447166.png,Ted,Kennedy,9,C,R,71,175,180,79,1925-12-12,Humberstone,CAN,Ontario,"","",false,Ted Kennedy
8447644,https://assets.nhle.com/mugs/nhl/19421943/TOR/8447644.png,Shep,Mayer,18,R,R,68,180,173,82,1923-09-11,Sturgeon Falls,CAN,Ontario,"","",false,Shep Mayer
8447797,https://assets.nhle.com/mugs/nhl/19421943/TOR/8447797.png,Jack,McLean,7,C,R,68,165,173,75,1923-01-31,Winnipeg,CAN,Manitoba,"","",false,Jack McLean
8445547,https://assets.nhle.com/mugs/nhl/19421943/TOR/8445547.png,Bob,Copp,2,D,L,71,180,180,82,1918-11-15,Port Elgin,CAN,New Brunswick,"","",false,Bob Copp
8447113,https://assets.nhle.com/mugs/nhl/19421943/TOR/8447113.png,Buck,Jones,14,D,R,71,200,180,91,1918-08-17,Owen Sound,CAN,Ontario,"","",false,Buck Jones
8445331,https://assets.nhle.com/mugs/nhl/19431944/TOR/8445331.png,Red,Carr,14,L,L,68,178,173,81,1916-12-29,Winnipeg,CAN,Manitoba,"","",false,Red Carr
8445963,https://assets.nhle.com/mugs/nhl/19431944/TOR/8445963.png,Frank,Dunlap,20,L,L,72,185,183,84,1924-08-10,Ottawa,CAN,Ontario,"","",false,Frank Dunlap
8448062,https://assets.nhle.com/mugs/nhl/19431944/TOR/8448062.png,Tom,O'Neill,18,R,R,70,155,178,70,1923-09-28,Deseronto,CAN,Ontario,"","",false,Tom O'Neill
8448192,https://assets.nhle.com/mugs/nhl/19431944/TOR/8448192.png,Eric,Prentice,17,L,L,71,150,180,68,1926-08-22,Schumacher,CAN,Ontario,"","",false,Eric Prentice
8449376,https://assets.nhle.com/mugs/nhl/19431944/TOR/8449376.png,Don,Webster,19,L,L,68,180,173,82,1924-07-03,Toronto,CAN,Ontario,"","",false,Don Webster
8447109,https://assets.nhle.com/mugs/nhl/19431944/TOR/8447109.png,Ross,Johnstone,12,D,L,72,185,183,84,1926-04-07,Montréal,CAN,Quebec,"","",false,Ross Johnstone
8450021,https://assets.nhle.com/mugs/nhl/19431944/TOR/8450021.png,Jean,Marois,1,G,L,68,155,173,70,1924-05-11,Quebec City,CAN,Quebec,"","",false,Jean Marois
8444995,https://assets.nhle.com/mugs/nhl/19441945/TOR/8444995.png,Pete,Backor,14,D,L,72,190,183,86,1919-04-29,Fort William,CAN,Ontario,"","",false,Pete Backor
8450029,https://assets.nhle.com/mugs/nhl/19441945/TOR/8450029.png,Frank,McCool,1,G,L,72,170,183,77,1918-10-27,Calgary,CAN,Alberta,"","",false,Frank McCool
8445003,https://assets.nhle.com/mugs/nhl/19451946/TOR/8445003.png,Doug,Baldwin,3,D,L,72,175,183,79,1922-11-02,Winnipeg,CAN,Manitoba,"","",false,Doug Baldwin
8449236,https://assets.nhle.com/mugs/nhl/19451946/TOR/8449236.png,Jimmy,Thomson,5,D,R,71,175,180,79,1927-02-23,Winnipeg,CAN,Manitoba,"","",false,Jimmy Thomson
8449805,https://assets.nhle.com/mugs/nhl/19451946/TOR/8449805.png,Baz,Bastien,1,G,L,67,160,170,73,1919-08-29,Timmins,CAN,Ontario,"","",false,Baz Bastien
8447831,https://assets.nhle.com/mugs/nhl/19461947/TOR/8447831.png,Howie,Meeker,11,R,R,69,165,175,75,1924-11-04,Kitchener,CAN,Ontario,"","",false,Howie Meeker
8449084,https://assets.nhle.com/mugs/nhl/19461947/TOR/8449084.png,Sid,Smith,8,L,L,70,173,178,78,1925-07-11,Toronto,CAN,Ontario,"","",false,Sid Smith
8449219,https://assets.nhle.com/mugs/nhl/19461947/TOR/8449219.png,Harry,Taylor,21,C,R,68,165,173,75,1926-03-28,St. James,CAN,Manitoba,"","",false,Harry Taylor
8449369,https://assets.nhle.com/mugs/nhl/19461947/TOR/8449369.png,Harry,Watson,5,L,L,73,207,185,94,1923-05-06,Saskatoon,CAN,Saskatchewan,"","",false,Harry Watson
8445019,https://assets.nhle.com/mugs/nhl/19461947/TOR/8445019.png,Bill,Barilko,19,D,R,71,180,180,82,1927-03-25,Timmins,CAN,Ontario,"","",false,Bill Barilko
8445107,https://assets.nhle.com/mugs/nhl/19461947/TOR/8445107.png,Garth,Boesch,5,D,R,72,180,183,82,1920-10-07,Milestone,CAN,Saskatchewan,"","",false,Garth Boesch
8447899,https://assets.nhle.com/mugs/nhl/19461947/TOR/8447899.png,Gus,Mortson,2,D,L,71,190,180,86,1925-01-24,New Liskeard,CAN,Ontario,"","",false,Gus Mortson
8445637,https://assets.nhle.com/mugs/nhl/19471948/TOR/8445637.png,Les,Costello,15,L,L,68,158,173,72,1928-02-16,South Porcupine,CAN,Ontario,"","",false,Les Costello
8449052,https://assets.nhle.com/mugs/nhl/19471948/TOR/8449052.png,Tod,Sloan,9,C,R,70,152,178,69,1927-11-30,Pontiac,CAN,Quebec,"","",false,Tod Sloan
8449228,https://assets.nhle.com/mugs/nhl/19471948/TOR/8449228.png,Cy,Thomas,15,L,L,71,185,180,84,1926-08-05,Dowlais,GBR,"","",false,"",Cy Thomas
8448618,https://assets.nhle.com/mugs/nhl/19471948/TOR/8448618.png,Phil,Samis,20,D,R,69,180,175,82,1927-12-28,Edmonton,CAN,Alberta,"","",false,Phil Samis
8445095,https://assets.nhle.com/mugs/nhl/19481949/TOR/8445095.png,Chuck,Blair,22,R,R,70,175,178,79,1928-07-23,Edinburgh,GBR,"","",false,"",Chuck Blair
8445236,https://assets.nhle.com/mugs/nhl/19481949/TOR/8445236.png,Al,Buchanan,24,L,L,68,160,173,73,1927-05-17,Winnipeg,CAN,Manitoba,"","",false,Al Buchanan
8445351,https://assets.nhle.com/mugs/nhl/19481949/TOR/8445351.png,Ray,Ceresino,16,R,R,69,160,175,73,1929-04-24,Port Arthur,CAN,Ontario,"","",false,Ray Ceresino
8446693,https://assets.nhle.com/mugs/nhl/19481949/TOR/8446693.png,Ray,Hannigan,16,R,R,68,155,173,70,1927-07-14,Schumacher,CAN,Ontario,"","",false,Ray Hannigan
8449241,https://assets.nhle.com/mugs/nhl/19481949/TOR/8449241.png,Ray,Timgren,22,L,L,69,150,175,68,1928-09-29,Windsor,CAN,Ontario,"","",false,Ray Timgren
8447153,https://assets.nhle.com/mugs/nhl/19481949/TOR/8447153.png,Stan,Kemp,16,D,R,69,165,175,75,1924-03-02,Hamilton,CAN,Ontario,"","",false,Stan Kemp
8447636,https://assets.nhle.com/mugs/nhl/19481949/TOR/8447636.png,Frank,Mathers,20,D,L,73,182,185,83,1924-03-29,Winnipeg,CAN,Manitoba,"","",false,Frank Mathers
8444971,https://assets.nhle.com/mugs/nhl/19491950/TOR/8444971.png,George,Armstrong,10,R,R,73,184,185,83,1930-07-06,Skead,CAN,Ontario,"","",false,George Armstrong
8446745,https://assets.nhle.com/mugs/nhl/19491950/TOR/8446745.png,Bob,Hassard,12,C,R,72,167,183,76,1929-03-26,Lloydminster,CAN,Saskatchewan,"","",false,Bob Hassard
8447103,https://assets.nhle.com/mugs/nhl/19491950/TOR/8447103.png,Bill,Johansen,21,C,R,72,163,183,74,1928-07-27,Port Arthur,CAN,Ontario,"","",false,Bill Johansen
8447855,https://assets.nhle.com/mugs/nhl/19491950/TOR/8447855.png,Rudy,Migay,14,C,L,66,150,168,68,1928-11-18,Fort William,CAN,Ontario,"","",false,Rudy Migay
8444979,https://assets.nhle.com/mugs/nhl/19491950/TOR/8444979.png,John,Arundel,25,D,L,71,181,180,82,1927-11-04,Winnipeg,CAN,Manitoba,"","",false,John Arundel
8445115,https://assets.nhle.com/mugs/nhl/19491950/TOR/8445115.png,Hugh,Bolton,19,D,L,75,186,191,84,1929-04-15,Toronto,CAN,Ontario,"","",false,Hugh Bolton
8449202,https://assets.nhle.com/mugs/nhl/19491950/TOR/8449202.png,Frank,Sullivan,25,D,R,71,178,180,81,1929-06-16,Toronto,CAN,Ontario,"","",false,Frank Sullivan
8450026,https://assets.nhle.com/mugs/nhl/19491950/TOR/8450026.png,Gilles,Mayer,22,G,L,66,135,168,61,1930-08-24,Ottawa,CAN,Ontario,"","",false,Gilles Mayer
8445018,https://assets.nhle.com/mugs/nhl/19501951/TOR/8445018.png,Andy,Barbe,14,R,R,72,170,183,77,1923-07-27,Coniston,CAN,Ontario,"","",false,Andy Barbe
8445096,https://assets.nhle.com/mugs/nhl/19501951/TOR/8445096.png,Dusty,Blair,14,C,R,68,160,173,73,1929-09-15,South Porcupine,CAN,Ontario,"","",false,Dusty Blair
8445004,https://assets.nhle.com/mugs/nhl/19511952/TOR/8445004.png,Earl,Balfour,20,L,L,73,180,185,82,1933-01-04,Toronto,CAN,Ontario,"","",false,Earl Balfour
8447798,https://assets.nhle.com/mugs/nhl/19511952/TOR/8447798.png,John,McLellan,14,C,L,71,150,180,68,1928-08-06,South Porcupine,CAN,Ontario,"","",false,John McLellan
8447998,https://assets.nhle.com/mugs/nhl/19511952/TOR/8447998.png,Eric,Nesterenko,15,R,R,74,197,188,89,1933-10-31,Flin Flon,CAN,Manitoba,"","",false,Eric Nesterenko
8448610,https://assets.nhle.com/mugs/nhl/19511952/TOR/8448610.png,Bob,Sabourin,16,L,L,69,177,175,80,1933-03-17,Sudbury,CAN,Ontario,"","",false,Bob Sabourin
8449125,https://assets.nhle.com/mugs/nhl/19511952/TOR/8449125.png,Bob,Solinger,21,L,L,69,170,175,77,1925-12-23,Star City,CAN,Saskatchewan,"","",false,Bob Solinger
8446691,https://assets.nhle.com/mugs/nhl/19521953/TOR/8446691.png,Gord,Hannigan,22,C,L,68,155,173,70,1929-01-19,Schumacher,CAN,Ontario,"","",false,Gord Hannigan
8447621,https://assets.nhle.com/mugs/nhl/19521953/TOR/8447621.png,Willie,Marshall,24,C,L,70,165,178,75,1931-12-01,Kirkland Lake,CAN,Ontario,"","",false,Willie Marshall
8447643,https://assets.nhle.com/mugs/nhl/19521953/TOR/8447643.png,Wally,Maxwell,26,C,L,70,158,178,72,1933-08-24,Ottawa,CAN,Ontario,"","",false,Wally Maxwell
8448307,https://assets.nhle.com/mugs/nhl/19521953/TOR/8448307.png,Dave,Reid,18,C,L,74,180,188,82,1934-01-11,Toronto,CAN,Ontario,"","",false,Dave Reid
8445001,https://assets.nhle.com/mugs/nhl/19531954/TOR/8445001.png,Bob,Bailey,20,R,R,71,180,180,82,1931-05-29,Kenora,CAN,Ontario,"","",false,Bob Bailey
8447041,https://assets.nhle.com/mugs/nhl/19541955/TOR/8447041.png,Gerry,James,16,R,R,71,185,180,84,1934-10-22,Regina,CAN,Saskatchewan,"","",false,Gerry James
8447227,https://assets.nhle.com/mugs/nhl/19541955/TOR/8447227.png,Paul,Knox,11,R,R,70,160,178,73,1933-11-23,Toronto,CAN,Ontario,"","",false,Paul Knox
8445825,https://assets.nhle.com/mugs/nhl/19551956/TOR/8445825.png,Barry,Cullen,19,R,R,72,183,183,83,1935-06-16,Ottawa,CAN,Ontario,"","",false,Barry Cullen
8447008,https://assets.nhle.com/mugs/nhl/19551956/TOR/8447008.png,Ron,Hurst,21,R,R,69,175,175,79,1931-05-18,Toronto,CAN,Ontario,"","",false,Ron Hurst
8445259,https://assets.nhle.com/mugs/nhl/19551956/TOR/8445259.png,Bill,Burega,20,D,L,72,195,183,88,1932-03-13,Winnipeg,CAN,Manitoba,"","",false,Bill Burega
8446589,https://assets.nhle.com/mugs/nhl/19561957/TOR/8446589.png,Kenny,Girard,27,R,R,72,184,183,83,1936-12-18,Toronto,CAN,Ontario,"","",false,Kenny Girard
8448037,https://assets.nhle.com/mugs/nhl/19561957/TOR/8448037.png,Mike,Nykoluk,27,R,R,71,212,180,96,1934-12-11,Toronto,CAN,Ontario,"","",false,Mike Nykoluk
8448227,https://assets.nhle.com/mugs/nhl/19561957/TOR/8448227.png,Bob,Pulford,20,L,L,71,188,180,85,1936-03-31,Newton Robinson,CAN,Ontario,"","",false,Bob Pulford
8445036,https://assets.nhle.com/mugs/nhl/19561957/TOR/8445036.png,Bob,Baun,21,D,R,69,175,175,79,1936-09-09,Lanigan,CAN,Saskatchewan,"","",false,Bob Baun
8445696,https://assets.nhle.com/mugs/nhl/19571958/TOR/8445696.png,Carl,Brewer,2,D,L,69,180,175,82,1938-10-21,Toronto,CAN,Ontario,"","",false,Carl Brewer
8445506,https://assets.nhle.com/mugs/nhl/19581959/TOR/8445506.png,Gary,Collins,C,L,71,185,180,84,1935-09-27,Toronto,CAN,Ontario,"","",false,Gary Collins
8445819,https://assets.nhle.com/mugs/nhl/19591960/TOR/8445819.png,Joe,Crozier,23,D,R,72,185,183,84,1929-02-19,Winnipeg,CAN,Manitoba,"","",false,Joe Crozier
8447149,https://assets.nhle.com/mugs/nhl/19591960/TOR/8447149.png,Red,Kelly,4,D,L,71,180,180,82,1927-07-09,Simcoe,CAN,Ontario,"","",false,Red Kelly
8447048,https://assets.nhle.com/mugs/nhl/19601961/TOR/8447048.png,Gary,Jarrett,12,L,L,68,170,173,77,1942-09-03,Toronto,CAN,Ontario,"","",false,Gary Jarrett
8448468,https://assets.nhle.com/mugs/nhl/19601961/TOR/8448468.png,Dave,Keon,14,C,L,69,165,175,75,1940-03-22,Noranda,CAN,Quebec,"","",false,Dave Keon
8447579,https://assets.nhle.com/mugs/nhl/19601961/TOR/8447579.png,John,MacMillan,24,R,L,70,185,178,84,1935-10-25,Lethbridge,CAN,Alberta,"","",false,John MacMillan
8447626,https://assets.nhle.com/mugs/nhl/19601961/TOR/8447626.png,Jack,Martin,24,C,L,71,184,180,83,1940-11-29,St. Catharines,CAN,Ontario,"","",false,Jack Martin
8450039,https://assets.nhle.com/mugs/nhl/19601961/TOR/8450039.png,Gerry,McNamara,1,G,L,74,190,188,86,1934-09-22,Sturgeon Falls,CAN,Ontario,"","",false,Gerry McNamara
8445511,https://assets.nhle.com/mugs/nhl/19611962/TOR/8445511.png,Brian,Conacher,22,L,L,75,197,191,89,1941-08-31,Toronto,CAN,Ontario,"","",false,Brian Conacher
8446195,https://assets.nhle.com/mugs/nhl/19611962/TOR/8446195.png,Alex,Faulkner,12,C,L,68,165,173,75,1936-05-21,Bishop's Falls,CAN,Newfoundland and Labrador,"","",false,Alex Faulkner
8447231,https://assets.nhle.com/mugs/nhl/19611962/TOR/8447231.png,Les,Kozak,8,L,L,72,185,183,84,1940-10-28,Dauphin,CAN,Manitoba,"","",false,Les Kozak
8444955,https://assets.nhle.com/mugs/nhl/19611962/TOR/8444955.png,Al,Arbour,2,D,L,72,180,183,82,1932-11-01,Sudbury,CAN,Ontario,"","",false,Al Arbour
8444973,https://assets.nhle.com/mugs/nhl/19621963/TOR/8444973.png,Norm,Armstrong,18,R,L,71,205,180,93,1938-10-17,Owen Sound,CAN,Ontario,"","",false,Norm Armstrong
8445359,https://assets.nhle.com/mugs/nhl/19621963/TOR/8445359.png,Andre,Champagne,18,L,L,72,190,183,86,1943-09-19,Ottawa,CAN,Ontario,"","",false,Andre Champagne
8445949,https://assets.nhle.com/mugs/nhl/19621963/TOR/8445949.png,Bruce,Draper,17,C,L,70,157,178,71,1940-10-02,Toronto,CAN,Ontario,"","",false,Bruce Draper
8445945,https://assets.nhle.com/mugs/nhl/19621963/TOR/8445945.png,Kent,Douglas,19,D,L,70,180,178,82,1936-02-06,Cobalt,CAN,Ontario,"","",false,Kent Douglas
8446668,https://assets.nhle.com/mugs/nhl/19631964/TOR/8446668.png,Ron,Ellis,6,R,R,69,195,175,88,1945-01-08,Lindsay,CAN,Ontario,"","",false,Ron Ellis
