name,id,birthDate
Jack Leswick,leswija01,1910-01-01
Pete Leswick,leswipe01,1916-07-12
Tony Leswick,leswito01,1923-03-17
Dave Lewis,lewisda02,1953-07-03
Kole Lind,lindko01,1998-10-16
J.C. Lipon,01,1993-07-10
Ed Litzenberger,litzeed01,1932-07-15
Ross Lonsberry,lonsbro01,1947-02-07
Reed Low,lowre01,1976-06-21
Lynn Loyns,loynsly01,1981-02-21
Larry Lozinski,lozinla01,1958-03-11
Bernie Lukowich,lukowbe01,1952-03-18
Morris Lukowich,lukowmo01,1956-06-01
Pat Lundy,lundypa01,1924-05-21
Vic Lynn,lynnvi01,1925-01-26
Doug MacDonald,macdodo01,1969-02-08
Kim MacDougall,macdoki02,1954-08-29
Hub Macey,maceyhu01,1921-04-13
Steve MacIntyre,macinst01,1980-08-08
Pat MacLeod,maclepa02,1969-06-15
Keith Magnuson,magnuke01,1947-04-27
Merlin Malinowski,malinme01,1958-09-27
Dave Manson,mansoda01,1967-01-27
Justin Mapletoft,mapleju01,1981-01-11
Mush March,marchmu01,1908-10-18
Brian Marchinko,marchbr01,1948-08-02
Frank Mario,mariofr01,1921-02-25
Patrick Marleau,marlepa01,1979-09-15
Paul Masnick,masnipa01,1931-04-14
Jim Mathieson,mathiji01,1970-01-24
Chris McAllister,mcallch01,1975-06-16
Walt McCartney,mccarwa01,1911-04-26
Trent McCleary,mccletr01,1972-09-08
Brad McCrimmon,mccribr01,1959-03-29
Butch McDonald,mcdonbu02,1916-11-21
Jim McGeough,mcgeoji01,1963-04-13
Ryan McGill,mcgilry01,1969-02-28
Larry McIntyre,mcintla01,1949-07-13
Jim McKenzie,mckenji02,1969-11-03
Kyle McLaren,mclarky01,1977-06-18
Todd McLellan,mclelto01,1967-10-03
Jackie McLeod,mcleoja01,1930-04-30
Max McNab,mcnabma01,1924-06-21
Brayden McNabb,mcnabbr01,1991-01-21
Jim McTaggart,mctagji01,1960-03-31
Paul Meger,megerpa01,1929-02-17
Barrie Meissner,meissba01,1946-07-26
Dick Meissner,meissdi01,1940-01-06
Larry Melnyk,melnyla01,1960-02-21
Barry Melrose,melroba01,1956-07-15
Joby Messier,messijo01,1970-03-02
Mitch Messier,messimi01,1965-08-21
Don Metz,metzdo01,1916-01-10
Nick Metz,metzni01,1914-02-16
Dave Michayluk,michada01,1962-05-18
Brendan Mikkelson,mikkebr01,1987-06-22
Earl Miller,milleea01,1905-09-12
Jack Miller,milleja01,1925-09-16
John Miner,minerjo01,1965-08-28
Gerry Minor,minorge01,1958-10-27
Garrett Mitchell,mitchga01,1991-09-02
Travis Moen,moentr01,1982-04-06
Don Morrison,morrido01,1923-07-14
Lew Morrison,morrile01,1948-02-11
Rod Morrison,morriro01,1925-10-07
Brenden Morrow,morrobr01,1979-01-16
Morris Mott,mottmo01,1946-05-25
Alex Motter,motteal01,1913-06-20
Jerome Mrazek,mrazeje01,1951-10-15
Curtis Murphy,murphcu01,1975-12-03
Garth Murray,murraga01,1982-09-17
Ryan Murray,murrary01,1993-09-27
Vic Myles,mylesvi01,1915-11-12
Ralph Nattrass,nattrra01,1925-05-26
Jim Neilson,neilsji01,1940-11-28
Gordie Nelson,nelsogo01,1947-05-10
Jeff Nelson,nelsoje01,1972-12-18
Todd Nelson,nelsoto01,1969-05-11
Al Nicholson,nichoal01,1936-04-26
Barry Nieckar,nieckba01,1967-12-16
Nelson Nogier,nogiene01,1996-05-27
Jack Norris,norrija01,1942-08-05
Rod Norrish,norriro01,1951-11-27
Jim O'Neil,oneilji01,1913-04-03
Lyle Odelein,odelely01,1968-07-21
Selmar Odelein,odelese01,1966-04-11
Jeff Odgers,odgerje01,1969-05-31
Bert Olmstead,olmstbe01,1926-09-04
Bill Orban,orbanbi01,1944-02-20
Nathan Oystrick,oystrna01,1982-12-17
Brayden Pachal,pachabr01,1999-08-23
Clayton Pachal,pachacl01,1956-04-21
Nathan Paetsch,paetsna01,1983-03-30
Ed Panagabko,panaged01,1934-05-17
Ryan Parent,parenry01,1987-03-17
Dave Parro,parroda01,1957-04-30
Greg Paslawski,paslagr01,1961-08-25
Barry Pederson,pederba01,1961-03-13
Denis Pederson,pederde01,1975-09-10
Lane Pederson,pederla01,1997-08-04
Mark Pederson,pederma01,1968-01-14
George Pesut,pesutge01,1953-06-17
Garry Peters,peterga01,1942-10-09
Warren Peters,peterwa01,1982-07-10
Harold Phillipoff,phillha01,1956-07-14
Hal Picketts,pickeha01,1909-04-22
Garrett Pilon,pilonga01,1998-04-13
Rich Pilon,pilonri01,1968-04-30
Gerry Pinder,pindege01,1948-09-15
Gordie Poirier,poirigo01,1914-10-27
Dennis Polonich,polonde01,1953-12-04
Larry Popein,popeila01,1930-08-11
Derrick Pouliot,poulide01,1994-01-16
Darroll Powe,poweda01,1985-06-22
Lynn Powis,powisly01,1949-07-07
Rich Preston,prestri01,1952-05-22
Brian Propp,proppbr01,1959-02-15
Metro Prystai,prystme01,1927-11-07
Beattie Ramsay,ramsabe01,1895-12-12
Chuck Rayner,raynech01,1920-08-11
Gord Redahl,redahgo01,1935-08-28
Wade Redden,reddewa01,1977-06-12
Darcy Regier,regieda01,1956-11-27
Jeremy Reich,reichje01,1979-02-11
Glenn Resch,reschgl01,1948-07-10
Gary Rissling,risslga01,1956-08-08
Alan Rittinger,rittial01,1925-01-28
Earl Robertson,roberea01,1910-11-24
John Rogers,rogerjo01,1953-04-10
Al Rollins,rollial01,1926-10-09
Duane Rupp,ruppdu01,1938-03-29
Terry Ruskowski,ruskote01,1954-12-31
Prestin Ryan,ryanpr01,1980-06-29
Larry Sacharuk,sachala01,1952-09-16
Don Saleski,salesdo01,1949-11-10
Cory Sarich,saricco01,1978-08-16
Fred Sasakamoose,sasakfr01,1933-12-25
Nolan Schaefer,schaeno01,1980-01-15
Peter Schaefer,schaepe01,1977-07-12
Brayden Schenn,schenbr01,1991-08-22
Luke Schenn,schenlu01,1989-11-02
Ken Schinkel,schinke01,1932-11-27
Bobby Schmautz,schmabo01,1945-03-28
Cliff Schmautz,schmacl01,1939-03-17
Jackie Schmidt,schmija01,1924-11-11
Otto Schmidt,schmiot01,1926-11-05
Braden Schneider,schnebr01,2001-09-20
Dave Schultz,schulda01,1949-10-14
Jesse Schultz,schulje01,1982-09-28
Nick Schultz,schulni01,1982-08-25
Corey Schwab,schwaco01,1970-11-04
Jaden Schwartz,schwaja01,1992-06-25
Scott Scissons,scisssc01,1971-10-29
Darrel Scoville,scovida01,1975-10-13
George Senick,senicge01,1929-09-16
Cam Severson,severca01,1978-01-15
Damon Severson,severda01,1994-08-07
Gregg Sheppard,sheppgr01,1949-04-23
Gord Sherven,shervgo01,1963-08-21
Rick Shinske,shinsri01,1955-05-31
Paul Shmyr,shmyrpa01,1946-01-28
Eddie Shore,shoreed01,1902-11-25
Mike Siklenka,siklemi01,1979-12-18
Mike Sillinger,sillimi01,1971-06-29
Wade Skolney,skolnwa01,1981-06-24
Doug Smail,smaildo01,1957-09-02
Clint Smith,smithcl01,1913-12-12
Don Smith,smithdo02,1929-05-04
Glen Smith,smithgl02,1931-03-19
Ken Smith,smithke01,1924-05-08
Randy Smith,smithra01,1965-07-07
Wayne Smith,smithwa01,1943-02-12
Zack Smith,smithza01,1988-04-05
Chris Snell,snellch01,1971-05-12
Ron Snell,snellro01,1948-08-11
Dennis Sobchuk,sobchde01,1954-01-12
Gene Sobchuk,sobchge01,1951-02-19
Bob Solinger,solinbo01,1925-12-23
Glen Sonmor,sonmogl01,1929-04-22
Al Staley,staleal01,1928-09-21
Ed Staniowski,stanied01,1955-07-07
Morris Stefaniw,stefamo01,1948-01-10
Bob Stephenson,stephbo01,1954-02-01
Chandler Stephenson,stephch02,1994-04-22
Shay Stephenson,stephsh01,1983-09-13
Doug Stevenson,stevedo01,1924-04-06
Jarret Stoll,stollja01,1982-06-24
Tyson Strachan,stracty01,1984-10-30
Art Strobel,strobar01,1922-11-28
Todd Strueby,strueto01,1963-06-15
Bill Sutherland,suthebi01,1934-11-10
Max Sutherland,suthema01,1907-02-08
George Swarbrick,swarbge01,1942-02-16
Spence Tatchell,tatchsp01,1924-07-16
Joey Tetarenko,tetarjo01,1978-03-03
Dave Tippett,tippeda01,1961-08-25
Dustin Tokarski,tokardu01,1989-09-16
Jeff Toms,tomsje01,1974-06-04
Shayne Toporowski,toporsh01,1975-08-06
Doug Trapp,trappdo01,1965-11-28
Bryan Trottier,trottbr01,1956-07-17
Rocky Trottier,trottro01,1964-04-11
Rob Tudor,tudorro01,1956-06-30
Allan Tuer,tueral01,1963-07-19
Bob Turner,turnebo01,1934-01-31
Norm Tustin,tustino01,1919-01-03
Jeff Ulmer,ulmerje01,1977-04-27
Layne Ulmer,ulmerla01,1980-09-14
Darren Van Impe,vanimda01,1973-05-18
Ed Van Impe,vanimed01,1940-05-27
Darren Veitch,veitcda01,1960-04-24
Darcy Verot,verotda01,1976-07-13
Linden Vey,veyli01,1991-07-17
Ed Vokes,vokesed01,1909-05-27
Mick Vukota,vukotmi01,1966-09-14
Frank Waite,waitefr01,1905-04-09
Jesse Wallin,wallije01,1978-03-10
Gord Wappel,wappego01,1958-07-26
Cam Ward,wardca01,1984-02-29
Rhett Warrener,warrerh01,1976-01-27
Billy Warwick,warwibi01,1924-11-17
Grant Warwick,warwigr01,1921-10-11
Matt Watkins,watkima01,1986-11-22
Harry Watson,watsoha02,1923-05-06
Tyler Weiman,weimaty01,1984-06-05
Trent Whitfield,whitftr01,1977-06-17
Doug Wickenheiser,wickedo01,1961-03-30
Art Wiebe,wiebear01,1912-09-28
Arch Wilder,wildear01,1917-04-30
Fred Williams,willifr01,1956-07-01
Gord Williams,willigo01,1960-04-10
Jeremy Williams,willije01,1984-01-26
Tiger Williams,williti01,1954-02-03
Clarke Wilm,wilmcl01,1976-10-24
Rick Wilson,wilsori01,1950-08-10
Jim Wiste,wisteji01,1946-02-18
Brendan Witt,wittbr01,1975-02-20
Brendan Woods,woodsbr01,1992-06-11
James Wright,wrighja02,1990-03-24
Larry Wright,wrighla01,1951-10-08
Tyler Wright,wrighty01,1973-04-06
Ralph Wycherley,wychera01,1920-02-26
Jeremy Yablonski,yabloje01,1980-03-21
Trent Yawney,yawnetr01,1965-09-29
Nolan Yonkman,yonkmno01,1981-04-01
Matt Zaba,zabama01,1983-07-14
Connor Zary,zaryco01,2001-09-25
Richard Zemlak,zemlari01,1963-03-03
Ed Zeniuk,zeniued01,1933-03-08
Marty Zoborosky,zoborma01,1916-11-12
Bryon Baltimore,baltibr01,1952-08-26
Dylan Cozens,cozendy01,2001-02-09
Peter Sturgeon,sturgpe01,1954-02-12
Tyce Thompson,thompty01,1999-07-12
Tyce Thompson,thompty01,1999-07-12
Nic Dowd,dowdni01,1990-05-27
Jared Ross,rossja01,1982-09-18
Aud Tuten,tutenau01,1914-01-14
Casey Bailey,baileca01,1991-10-27
Matt Carle,carlema01,1984-09-25
Ty Conklin,conklty01,1976-03-30
Pheonix Copley,copleph01,1992-01-18
Joey Crabb,crabbjo01,1983-04-03
Brandon Dubinsky,dubinbr01,1986-04-29
Scott Gomez,gomezsc01,1979-12-23
Barrett Heisten,heistba01,1980-03-19
Jason Ryznar,ryznaja01,1983-02-19
Brian Swanson,swansbr01,1976-03-24
Jeremy Swayman,swaymje01,1998-11-24
Nate Thompson,thompna01,1984-10-05
Tim Wallace,wallati01,1984-08-06
B.J. Young,youngbj01,1977-07-23
Jim Brown,brownji01,1960-03-01
Sean Couturier,coutuse01,1992-12-07
Josh Doan,doanjo01,2002-02-01
Mark Kastelic,kastema01,1999-03-11
Matthew Kessel,kessema01,2000-06-23
Matthew Knies,kniesma01,2002-10-17
Tage Thompson,thompta01,1997-10-30
Brady Tkachuk,tkachbr01,1999-09-16
Matthew Tkachuk,tkachma01,1997-12-11
Jesse Ylönen,yloneje01,1999-10-03
Chris Ahrens,ahrench01,1952-07-31
Chase Balisy,balisch01,1992-02-02
Ralph Barahona,barahra01,1965-11-16
Beau Bennett,bennebe01,1991-11-27
John Blue,bluejo01,1966-02-19
Jonathon Blum,blumjo02,1989-01-30
Brendan Brisson,brissbr01,2001-10-22
Mitch Callahan,callami01,1991-08-17
Sasha Chmelevski,chmelal01,1999-06-09
Noah Clarke,clarkno02,1979-06-11
Devin Cooley,coolede01,1997-05-25
Craig Coxe,coxecr01,1964-01-21
Chase De Leo,deleoch01,1995-10-25
Collin Delia,deliaco01,1994-06-20
Thatcher Demko,demkoth01,1995-12-08
John Emmons,emmonjo01,1974-08-17
Emerson Etem,etemem01,1992-06-16
Craig Ferguson,fergucr01,1970-04-08
Tim Friday,fridati01,1961-03-05
Gabe Gauthier,gauthga01,1984-01-20
Rocco Grimaldi,grimaro01,1993-02-08
Cole Guttman,guttmco01,1999-04-06
Shane Harper,harpesh01,1989-02-01
Matt Hervey,hervema01,1968-05-16
Ryan Hollweg,hollwry01,1983-04-23
Ryan Johnson,johnsry03,2001-07-24
Matthew Konan,konanma01,1991-09-03
Brandon Kozun,kozunbr01,1990-03-08
Ray Macias,maciara01,1986-09-18
Auston Matthews,matthau01,1997-09-17
Ian McCoshen,mccosia01,1995-08-05
Hunter McKown,mckowhu01,2002-04-18
Kevan Miller,milleke03,1987-11-15
Trevor Moore,mooretr01,1995-03-31
Matthew Nieto,nietoma01,1992-11-05
Lee Norwood,norwole01,1960-02-02
Brooks Orpik,orpikbr01,1980-09-26
Scott Parker,parkesc01,1978-01-29
Rhett Rakhshani,rakhsrh01,1988-03-06
David Roberts,roberda01,1970-05-28
Jason Robertson,roberja01,1999-07-22
Nicholas Robertson,roberni01,2001-09-11
Chad Ruhwedel,ruhwech01,1990-05-07
Kerby Rychel,rycheke01,1994-10-07
Brian Salcido,salcibr01,1985-04-14
Roy Sommer,sommero01,1957-04-05
John St. Ivany,stivajo01,1999-07-22
Garrett Stafford,staffga01,1980-01-28
Brett Sterling,sterlbr01,1984-04-24
Jeremy Stevenson,steveje01,1974-07-28
Stephen Tepper,teppest01,1969-03-10
Casey Wellman,wellmca01,1987-10-18
Rik Wilson,wilsori02,1962-06-17
Dustin Wolf,wolfdu01,2001-04-16
Cameron York,yorkca01,2001-01-05
Jason Zucker,zuckeja01,1992-01-16
Ben Bishop,bishobe01,1986-11-21
Brandon Carlo,carlobr01,1996-11-26
Mat Clark,clarkma01,1990-10-17
B.J. Crombeen,crombbj01,1985-07-10
Parris Duffus,duffupa01,1970-01-27
Mike Eaves,eavesmi01,1956-06-10
Michael Eyssimont,eyssimi01,1996-09-09
Callan Foote,footeca01,1998-12-13
Nolan Foote,footeno01,2000-11-29
John Grahame,grahajo01,1975-08-31
David Hale,haleda01,1981-06-18
Ben Holmstrom,holmsbe01,1987-04-09
Brendan Lemieux,lemiebr01,1996-03-15
Joe Noris,norisjo01,1951-10-26
Drew Shore,shoredr01,1991-01-29
Nick Shore,shoreni01,1992-09-26
Jaccob Slavin,slavija01,1994-05-01
Josiah Slavin,slavijo01,1998-12-31
Troy Terry,terrytr01,1997-09-10
Mark Arcobello,arcobma01,1988-08-12
Cam Atkinson,atkinca01,1989-06-05
Frank Beisler,beislfr01,1913-10-18
Richard Bittner,bittnri01,1922-01-12
Eric Boguniecki,boguner01,1975-05-06
Nick Bonino,boninni01,1988-04-20
Greg Brown,browngr01,1968-03-07
Chris Clark,clarkch01,1976-03-08
Kevin Colley,colleke01,1979-01-04
Chris Corrinet,corrich02,1978-10-29
Tommy Cross,crossto01,1989-09-12
Matt DelGuidice,delguma01,1967-03-05
Chris Drury,drurych01,1976-08-20
Justin Duberman,duberju01,1970-03-23
Adam Erne,ernead01,1995-04-20
Ron Hainsey,hainsro01,1981-03-24
Matt Hussey,hussema01,1979-05-28
Craig Janney,jannecr01,1967-09-26
Philip Kemp,kempph01,1999-02-12
Spencer Knight,knighsp01,2001-04-19
Keegan Lowe,loweke02,1993-03-29
Lane MacDermid,macdela01,1989-08-25
Matt Martin,martima01,1971-04-30
Marquis Mathieu,mathima01,1973-05-31
Colin McDonald,mcdonco01,1984-09-30
Scott Morrow,morrosc02,2002-11-01
Max Pacioretty,pacioma01,1988-11-20
Michael Paliotta,paliomi01,1993-04-06
Jonathan Quick,quickjo01,1986-01-21
Moe Roberts,robermo01,1905-12-13
Mackie Samoskevich,samosma01,2002-11-15
Ryan Shannon,shannry01,1983-03-02
Jaime Sifers,siferja01,1983-01-18
Brian Sullivan,sullibr01,1969-04-23
Colin Wilson,wilsoco01,1989-10-20
Chris Winnes,winnech01,1968-02-12
Mark Eaton,eatonma01,1977-05-06
Kevyn Adams,adamske01,1974-10-08
Jeff Halpern,halpeje01,1976-05-03
Bill Nyrop,nyropbi01,1952-07-23
Gavin Brindley,brindga01,2004-10-05
Ryan Carpenter,carpery01,1991-01-18
Jakob Chychrun,chychja01,1998-03-31
Brandon Duhaime,duhaibr01,1997-05-22
Dallas Eakins,eakinda01,1967-02-27
Brian Ferlin,ferlibr01,1992-06-03
Blake Geoffrion,geoffbl01,1988-02-03
Shayne Gostisbehere,gostish01,1993-04-20
Dan Hinote,hinotda01,1977-01-30
Jack Hughes,hugheja03,2001-05-14
Quinn Hughes,hughequ01,1999-10-14
Val James,jamesva01,1957-02-14
Jaycob Megna,megnaja02,1992-12-10
Jayson Megna,megnaja01,1990-02-01
Andrew Peeke,peekean01,1998-03-17
Chase Priskie,priskch01,1996-03-19
Justin Richards,richaju01,1998-03-17
Nathan Smith,smithna03,1998-10-19
Eric Chouinard,chouier01,1980-07-08
Mark Mowers,mowerma01,1974-02-16
Jean-Marc Pelletier,pelleje01,1978-03-04
Guyle Fielder,fieldgu01,1930-11-21
Pat Shea,sheapa01,1911-10-29
Conor Allen,allenco01,1990-01-31
Craig Anderson,andercr01,1981-05-21
Bates Battaglia,battaba01,1975-12-13
Louis Belpedio,belpelo01,1996-05-14
Andy Berenzweig,berenbu01,1977-08-08
Alex Broadhurst,broadal01,1993-03-07
Mike Brown,brownmi02,1985-06-24
Connor Carrick,carrico01,1994-04-13
Chris Chelios,chelich01,1962-01-25
Gerald Coleman,colemge01,1985-04-03
J.T. Compher,01,1995-04-08
Joe Corvo,corvojo01,1977-06-20
Shawn Cronin,cronish01,1963-08-20
Joe Day,dayjo01,1968-05-11
Thomas Di Pauli,dipauth01,1994-04-29
Christian Dvorak,dvorach01,1996-02-02
Ryan Dzingel,dzingry01,1992-03-09
Robbie Earl,earlro01,1985-06-02
Brian Fahey,faheybr01,1981-03-02
Tom Fergus,ferguto01,1962-06-16
Christian Fischer,fischch01,1997-04-15
Lee Fogolin,fogolle02,1955-02-07
Tony Granato,granato01,1964-07-25
Dave Gust,gustda01,1994-02-21
Bob Hall,hallbo01,1899-10-13
John Hayden,haydejo01,1995-02-14
Vinnie Hinostroza,hinosvi01,1994-04-03
Andrew Hutchinson,hutchan01,1980-03-24
Ivan Irwin,irwiniv01,1927-03-13
Bob Janecyk,janecbo01,1957-05-18
Matt Jones,jonesma01,1983-08-08
Joey Keane,keanejo01,1999-07-02
Todd Krygier,krygito01,1965-10-12
Tanner Laczynski,laczyta01,1997-06-01
Nick Lappin,lappini01,1992-11-01
Peter Lappin,lappipe01,1965-12-31
Mark LaVarre,lavarma01,1965-02-21
Brett Lebda,lebdabr01,1982-01-15
Matt Lindblad,lindbma01,1990-03-23
Chris Lipuma,lipumch01,1971-03-23
Connor Mackey,mackeco01,1996-09-12
Josh Manson,mansojo01,1991-10-07
Stefan Matteau,mattest02,1994-02-23
Hugh McGing,mcginhu01,1998-07-11
Dakota Mermis,mermida01,1994-01-05
Michael Mersch,merscmi01,1992-10-02
Al Montoya,montoal01,1985-02-13
John Moore,moorejo01,1990-11-19
Scott Morrow,morrosc01,1969-06-18
Harry Mummery,mummeha01,1889-08-25
Gregg Naumenko,naumegr01,1977-03-30
Mike O'Connell,oconnmi01,1955-11-25
Eddie Olczyk,olczyed01,1966-08-16
Tom Preissing,preisto01,1978-12-03
Brogan Rafferty,raffebr01,1995-05-28
Greg Rallo,rallogr01,1981-08-26
Mike Reilly,reillmi01,1993-07-13
Todd Reirden,reirdto01,1971-06-25
Danny Richmond,richmda01,1984-08-01
Steve Richmond,richmst01,1959-12-11
Jeff Rohlicek,rohlije01,1966-01-27
Mike Rucinski,rucinmi01,1963-12-12
Robbie Russo,russoro01,1993-02-15
Blake Sloan,sloanbl01,1975-07-27
Garret Sparks,sparkga01,1993-06-28
Tim Stapleton,staplti01,1982-07-09
Spencer Stastney,stastsp01,2000-01-04
Bill Sweatt,sweatbi01,1988-09-21
Lee Sweatt,sweatle01,1985-08-13
Ryan Thang,thangry01,1987-05-11
Nikos Tselios,tselini01,1979-01-20
Alex Turcotte,turcoal02,2001-02-26
T.J. Tynan,01,1992-02-25
Dennis Vaske,vaskede01,1967-10-11
Alex Vlasic,vlasial01,2001-06-05
Tommy Wingels,wingeto01,1988-04-12
Andy Wozniewski,woznian01,1980-05-25
Rick Zombo,zombori01,1963-05-08
Drake Batherson,bathedr01,1998-04-27
Donald Brashear,brashdo01,1972-01-07
Grant Hutton,huttogr01,1995-07-25
Jack Johnson,johnsja02,1987-01-13
Ken Klee,kleeke01,1971-04-24
Fred Knipscheer,knipsfr01,1969-09-03
John-Michael Liles,lilesjo01,1980-11-25
Dale Purinton,purinda01,1976-10-11
Cameron Schilling,schilca01,1988-10-07
Landon Slaggert,slaggla01,2002-06-25
Zach Trotman,trotmza01,1990-08-26
Alfie Turcotte,turcoal01,1965-06-05
Scott Clemmensen,clemmsc01,1977-07-23
Calvin Petersen,peterca01,1994-10-19
Tucker Poolman,poolmtu01,1993-06-08
C.J. Smith,smithcj01,1994-12-01
Mason Lohrei,lohrema01,2001-01-17
Danny Bolduc,bolduda01,1953-04-06
Jon DiSalvatore,disaljo01,1981-03-30
Brian Dumoulin,dumoubr01,1991-09-06
Doug Friedman,frieddo01,1971-09-01
Garnet Hathaway,hathaga01,1991-11-23
Jeff Libby,libbyje01,1974-03-01
Greg Moore,mooregr01,1984-03-26
Oliver Wahlstrom,wahlsol01,2000-06-13
Jeff Brubaker,brubaje01,1958-02-24
Jeremy Duchesne,ducheje01,1986-10-17
Jamie Fritsch,fritsja01,1985-02-25
Fred Ahern,ahernfr01,1952-02-12
John Aiken,aikendo01,1932-01-01
Bobby Allen,allenbo01,1978-11-14
Tony Amonte,amontto01,1970-08-02
Bill Arnold,arnolbi01,1992-05-13
Keith Aucoin,aucoike01,1978-11-06
Steve Baker,bakerst01,1957-05-06
Tom Barrasso,barrato01,1965-03-31
Ed Barry,barryed01,1919-10-12
Ray Barry,barryra01,1928-10-04
Shawn Bates,batessh01,1975-04-03
Blake Bellefeuille,bellebl01,1977-12-27
Matthew Beniers,beniema01,2002-11-05
Rick Bennett,benneri01,1967-07-24
Pete Bessone,bessope01,1913-01-13
Colin Blackwell,blackco01,1993-03-28
Matt Boldy,boldyma01,2001-04-05
Chris Bourque,bourqch01,1986-01-29
Phil Bourque,bourqph01,1962-06-08
Ryan Bourque,bourqry01,1991-01-03
Brian Boyle,boylebr01,1984-12-18
Andy Brickley,brickan01,1961-08-09
Connor Brickley,brickco01,1992-02-25
Bob Brooke,brookbo01,1960-12-18
Doug Brown,browndo01,1964-06-12
Callahan Burke,burkeca01,1997-03-19
Gary Burns,burnsga01,1955-01-16
Bobby Butler,butlebo01,1987-04-26
Joe Callahan,callajo02,1982-12-20
Jim Campbell,campbji01,1973-02-03
Dom Campedelli,campedo01,1964-04-03
Jim Carey,careyji01,1974-05-31
Paul Carey,careypa01,1988-09-24
John Carlson,carlsjo01,1990-01-10
Bobby Carpenter,carpebo01,1963-07-13
John Carter,cartejo01,1963-05-03
Art Chisholm,chishar01,1934-11-11
Sam Colangelo,colansa01,2001-12-26
Michael Colman,colmami01,1968-08-04
Mike Condon,condomi01,1990-04-27
Carl Corazzini,corazca01,1979-04-21
Bob Corkum,corkubo01,1967-12-18
Rich Costello,costeri01,1963-06-27
Charlie Coyle,coylech01,1992-03-02
Jim Craig,craigji01,1957-05-31
Ted Crowley,crowlte01,1970-05-03
Joey Daccord,daccojo01,1996-08-19
Cleon Daskalakis,daskacl01,1962-09-29
Niko Dimitrakos,dimitni01,1979-05-21
Rick DiPietro,dipieri01,1981-09-19
Ryan Donato,donatry01,1996-04-09
Ted Donato,donatte01,1969-04-28
Ted Drury,druryte01,1971-09-13
Dale Dunbar,dunbada01,1961-10-14
Richie Dunn,dunnri01,1957-05-12
Norm Dussault,dussano01,1925-09-26
Jack Eichel,eicheja01,1996-10-28
Brian Eklund,eklunbr01,1980-05-24
Jim Fahey,faheyji01,1979-05-11
Bobby Farnham,farnhbo01,1989-01-21
Sean Farrell,farrese01,2001-11-02
Paul Fenton,fentopa01,1959-12-22
Benn Ferriero,ferribe01,1987-04-29
Mike Fidler,fidlemi01,1956-08-19
Casey Fitzgerald,fitzgca01,1997-02-25
Tom Fitzgerald,fitzgto01,1968-08-28
Brian Flynn,flynnbr01,1988-07-26
Gerry Foley,foleyge01,1932-09-22
Jon Fontas,fontajo01,1955-04-16
Robbie Ftorek,ftorero01,1952-01-02
Mark Fusco,fuscoma01,1961-03-12
Conor Garland,garlaco01,1996-03-11
Adam Gaudette,gaudead01,1996-10-03
Gerry Geran,gerange01,1896-08-03
Brian Gibbons,gibbobr02,1988-02-26
Hal Gill,gillha01,1975-04-06
Matt Glennon,glennma01,1968-09-20
Scott Gordon,gordosc01,1963-02-06
David Gove,goveda01,1978-05-04
Collin Graf,grafco01,2002-09-21
Matt Grzelcyk,grzelma01,1994-01-05
Bill Guerin,gueribi01,1970-11-09
Noah Hanifin,hanifno01,1997-01-25
Mike Hardman,hardmmi01,1999-02-05
Scott Harlow,harlosc01,1963-10-11
Hago Harrington,harriha01,1904-08-13
Jordan Harris,harrijo01,2000-07-07
Jimmy Hayes,hayesji01,1989-11-21
Kevin Hayes,hayeske01,1992-05-08
Eric Healey,healeer01,1975-01-20
Steve Heinze,heinzst01,1970-01-30
Josh Hennessy,hennejo01,1985-02-07
Vic Heyliger,heylivi01,1912-09-26
Mark Holden,holdema01,1957-06-12
Jack Hughes,hugheja02,1957-07-20
Joe Hulbig,hulbijo01,1973-09-29
Paul Hurley,hurlepa01,1946-07-12
Dave Hynes,hynesda01,1951-04-17
Doug Janik,janikdo01,1980-03-26
Bob Jay,jaybo01,1965-11-18
Dean Jenkins,jenkide01,1959-11-21
David Jensen,jenseda03,1965-08-19
Ed Jeremiah,jeremed01,1905-11-04
Duane Joyce,joycedu01,1965-05-05
Chris Kelleher,kellech01,1975-03-23
Chris Kreider,kreidch01,1991-04-30
Bob Kudelski,kudelbo01,1964-03-03
Mark Kumpel,kumpema01,1961-03-07
Dan LaCouture,lacouda01,1977-04-18
Frenchy Lacroix,lacrofr01,1897-10-21
Dick Lamby,lambydi01,1955-05-03
Myles Lane,lanemy01,1905-10-02
Peter Laviolette,laviope01,1964-12-07
Jeff Lazaro,lazarje01,1968-03-21
Steve Leach,leachst01,1966-01-16
Patrick Leahy,leahypa01,1979-06-09
Ray LeBlanc,leblara01,1964-10-24
Art Lesieur,lesiear01,1907-09-13
John Lilley,lillejo01,1972-08-03
Clarence MacKenzie,mackecl01,1909-07-11
John Marino,marinjo01,1997-05-21
Greg Mauldin,mauldgr01,1982-06-10
John McCarthy,mccarjo01,1986-08-09
Bill McCreary,mccrebi02,1960-04-15
